0,1,2,3,4,5,6,7,8
0.6195955063391478,-0.5386872982805875,0.8242059292941958,-1.0666804257512996,-0.2500186758479905,-0.20563313380302417,0.8325896770365575,0.7831995436339119,0.7698674097772061
1.5264911897116886,-0.5386872982805875,0.2369276094819756,1.2550152686790834,-0.2500186758479905,-0.20563313380302417,1.4754870269561513,1.5027825673002473,1.4490138943258222
-0.49820614991072837,0.43611463963121555,0.2369276094819756,0.09416742146389186,-1.3122113870743284,1.1439636648379616,-0.2835515554627374,-0.32315935525307743,-0.44392630728840665
1.9272125381786254,-0.5386872982805875,1.9987625689186361,0.09416742146389186,-0.10839298101781004,-0.20563313380302417,1.7344317928959878,1.7006678988084891,1.694662622779577
1.4843099951362215,0.43611463963121555,1.9987625689186361,0.6745913450714877,-1.524649929319594,1.1439636648379616,1.4754870269561513,1.421829477137784,1.2178150910752292
1.6108535788626228,1.4109165775430186,1.411484249106416,0.09416742146389186,0.6705483405481721,0.2442324657439711,1.5112035463961286,1.4757982039127595,1.5935131463574421
-0.5192967471984619,-1.5134892361923904,-0.9376290301424648,-1.0666804257512996,1.0954254250387034,-1.55522993244401,-0.46213415266262475,-0.4400915965988567,-0.3283269056631101
0.21887415787221096,1.4109165775430186,0.8242059292941958,0.09416742146389186,0.8829868827934377,2.043694863931952,0.32362927501687877,0.24351227588416113,0.39416935449499246
-0.8778369010899317,1.4109165775430186,-0.35035071033024456,0.09416742146389186,0.6705483405481721,-0.20563313380302417,-0.9085906456623427,-0.9797788643486083,-0.877424063383268
-0.5825685390616625,-0.5386872982805875,0.2369276094819756,-1.0666804257512996,0.31648410347272615,-1.55522993244401,-0.5067798019625964,-0.4850655355780025,-0.4583762324915684
-0.5192967471984619,1.4109165775430186,-0.35035071033024456,0.6745913450714877,0.24567125605763596,-0.9254180930782172,-0.4264176332226473,-0.4131072332113698,-0.40057653167892077
-1.0043804848163327,-0.5386872982805875,-0.35035071033024456,0.6745913450714877,0.45810979830290155,-0.20563313380302417,-1.2121810609021508,-1.1596746202651913,-1.1375227170401851
-0.4771155526229951,-0.5386872982805875,-0.35035071033024456,1.2550152686790834,0.5289226457179917,-0.6554987333500194,-0.408559373502659,-0.3681332942322232,-0.3283269056631101
0.5563237144759472,0.43611463963121555,1.411484249106416,-1.0666804257512996,0.10404556122745555,0.6940980652909664,0.6897235992766477,0.7112412412672784,0.7120677089645578
-1.0254710821040662,-0.5386872982805875,0.8242059292941958,-1.6471043493588955,-0.3208315232630807,-0.6554987333500194,-1.2121810609021508,-1.186658983652679,-1.2242222682591575
-0.5825685390616625,1.4109165775430186,-0.35035071033024456,0.6745913450714877,1.5203025095292395,-0.20563313380302417,-0.5782128408425513,-0.5480290501488071,-0.40057653167892077
-0.1818471905947259,1.4109165775430186,-0.35035071033024456,1.835439192286679,0.17485840864254576,-0.6554987333500194,-0.01567765966290678,0.009647793192602509,0.018471299212778763
0.429780130749546,-2.4882911741041935,0.8242059292941958,-0.4862565021437039,3.36143654232156,2.043694863931952,0.4129205736168229,0.33346015384245264,0.7987672601835296
-0.16075659330699235,-0.5386872982805875,1.411484249106416,0.6745913450714877,-0.037580133602719834,-0.6554987333500194,0.0021806000570823493,0.045626944375919284,0.018471299212778763
-0.3716625661843274,1.4109165775430186,0.2369276094819756,0.09416742146389186,-1.170585692244148,0.2442324657439711,-0.18533112700279997,-0.17024796272398135,-0.3138769804599484
-0.05530360686832471,0.43611463963121555,-0.9376290301424648,-1.0666804257512996,-0.9581471499988825,0.2442324657439711,0.24326710627692968,0.1355748223342108,0.07627100002542703
0.45087072803727957,0.43611463963121555,-1.524907349954685,0.09416742146389186,0.45810979830290155,0.2442324657439711,0.6093614305366986,0.58531421212567,0.6542680081519096
